Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.actions,event_option.milestone,event_option.filename,event_option.event_comment,event_option.type,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-01T11:29:49.853Z","45.9166947","-130.0249564","ASNAP","","admin","","","","","","","","3.38","3.12","-0.9","-2.6","339.62","846.75","0.58","SciCam","/SciCam.20240901_112949853.jpg","PilotCam","/PilotCam.20240901_112949853.jpg","BrowCam","/BrowCam.20240901_112949853.jpg","UserSelect","/UserSelect.20240901_112949853.jpg","","","-999.99","3.90","-999.99","-999.99","66d4502df9835f001a808280"
"2024-09-01T11:30:04.885Z","45.9166947","-130.0249562","ASNAP","","admin","","","","","","","","3.40","3.12","-1.0","-2.7","340.10","854.79","0.58","SciCam","/SciCam.20240901_113004885.jpg","PilotCam","/PilotCam.20240901_113004885.jpg","BrowCam","/BrowCam.20240901_113004885.jpg","UserSelect","/UserSelect.20240901_113004885.jpg","","","-999.99","3.79","-999.99","-999.99","66d4503cf9835f001a808284"
"2024-09-01T11:30:19.908Z","45.9166947","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.12","-1.0","-2.5","339.98","862.15","0.58","SciCam","/SciCam.20240901_113019908.jpg","PilotCam","/PilotCam.20240901_113019908.jpg","BrowCam","/BrowCam.20240901_113019908.jpg","UserSelect","/UserSelect.20240901_113019908.jpg","","","-999.99","3.94","-999.99","-999.99","66d4504bf9835f001a808288"
"2024-09-01T11:30:34.936Z","45.9166946","-130.0249562","ASNAP","","admin","","","","","","","","3.40","3.11","-1.0","-3.5","340.26","868.79","0.58","SciCam","/SciCam.20240901_113034936.jpg","PilotCam","/PilotCam.20240901_113034936.jpg","BrowCam","/BrowCam.20240901_113034936.jpg","UserSelect","/UserSelect.20240901_113034936.jpg","","","-999.99","3.87","-999.99","-999.99","66d4505af9835f001a80828c"
"2024-09-01T11:30:49.966Z","45.9166948","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.13","-1.0","-2.1","340.05","877.33","0.58","SciCam","/SciCam.20240901_113049966.jpg","PilotCam","/PilotCam.20240901_113049966.jpg","BrowCam","/BrowCam.20240901_113049966.jpg","UserSelect","/UserSelect.20240901_113049966.jpg","","","-999.99","3.91","-999.99","-999.99","66d45069f9835f001a808290"
"2024-09-01T11:31:04.992Z","45.9166946","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.11","-0.9","-3.5","339.79","884.22","0.58","SciCam","/SciCam.20240901_113104992.jpg","PilotCam","/PilotCam.20240901_113104992.jpg","BrowCam","/BrowCam.20240901_113104992.jpg","UserSelect","/UserSelect.20240901_113104992.jpg","","","-999.99","3.83","-999.99","-999.99","66d45078f9835f001a808294"
"2024-09-01T11:31:20.021Z","45.9166947","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.12","-0.8","-2.4","340.03","892.20","0.58","SciCam","/SciCam.20240901_113120021.jpg","PilotCam","/PilotCam.20240901_113120021.jpg","BrowCam","/BrowCam.20240901_113120021.jpg","UserSelect","/UserSelect.20240901_113120021.jpg","","","-999.99","3.82","-999.99","-999.99","66d45088f9835f001a808298"
"2024-09-01T11:31:35.055Z","45.9166947","-130.0249566","ASNAP","","admin","","","","","","","","3.37","3.12","-0.8","-2.7","339.45","899.15","0.58","SciCam","/SciCam.20240901_113135055.jpg","PilotCam","/PilotCam.20240901_113135055.jpg","BrowCam","/BrowCam.20240901_113135055.jpg","UserSelect","/UserSelect.20240901_113135055.jpg","","","-999.99","3.86","-999.99","-999.99","66d45097f9835f001a80829c"
"2024-09-01T11:31:50.078Z","45.9166948","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.13","-0.8","-1.8","339.94","906.77","0.58","SciCam","/SciCam.20240901_113150078.jpg","PilotCam","/PilotCam.20240901_113150078.jpg","BrowCam","/BrowCam.20240901_113150078.jpg","UserSelect","/UserSelect.20240901_113150078.jpg","","","-999.99","3.79","-999.99","-999.99","66d450a6f9835f001a8082a0"
"2024-09-01T11:32:05.107Z","45.9166948","-130.0249564","ASNAP","","admin","","","","","","","","3.38","3.13","-0.7","-1.9","339.69","914.19","0.58","SciCam","/SciCam.20240901_113205107.jpg","PilotCam","/PilotCam.20240901_113205107.jpg","BrowCam","/BrowCam.20240901_113205107.jpg","UserSelect","/UserSelect.20240901_113205107.jpg","","","-999.99","3.84","-999.99","-999.99","66d450b5f9835f001a8082a4"
"2024-09-01T11:32:20.136Z","45.9166948","-130.0249564","ASNAP","","admin","","","","","","","","3.38","3.13","-0.6","-2.0","339.81","921.43","0.58","SciCam","/SciCam.20240901_113220136.jpg","PilotCam","/PilotCam.20240901_113220136.jpg","BrowCam","/BrowCam.20240901_113220136.jpg","UserSelect","/UserSelect.20240901_113220136.jpg","","","-999.99","3.78","-999.99","-999.99","66d450c4f9835f001a8082a8"
"2024-09-01T11:32:35.168Z","45.9166949","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.14","-0.6","-1.3","340.18","929.17","0.58","SciCam","/SciCam.20240901_113235168.jpg","PilotCam","/PilotCam.20240901_113235168.jpg","BrowCam","/BrowCam.20240901_113235168.jpg","UserSelect","/UserSelect.20240901_113235168.jpg","","","-999.99","3.79","-999.99","-999.99","66d450d3f9835f001a8082ac"
"2024-09-01T11:32:50.199Z","45.9166946","-130.0249560","ASNAP","","admin","","","","","","","","3.41","3.11","-0.8","-3.4","340.44","936.34","0.58","SciCam","/SciCam.20240901_113250199.jpg","PilotCam","/PilotCam.20240901_113250199.jpg","BrowCam","/BrowCam.20240901_113250199.jpg","UserSelect","/UserSelect.20240901_113250199.jpg","","","-999.99","3.68","-999.99","-999.99","66d450e2f9835f001a8082b0"
"2024-09-01T11:33:05.231Z","45.9166948","-130.0249563","ASNAP","","admin","","","","","","","","3.39","3.13","-0.8","-1.5","339.99","943.67","0.58","SciCam","/SciCam.20240901_113305231.jpg","PilotCam","/PilotCam.20240901_113305231.jpg","BrowCam","/BrowCam.20240901_113305231.jpg","UserSelect","/UserSelect.20240901_113305231.jpg","","","-999.99","3.67","-999.99","-999.99","66d450f1f9835f001a8082b4"
"2024-09-01T11:33:20.262Z","45.9166948","-130.0249560","ASNAP","","admin","","","","","","","","3.41","3.13","-0.6","-1.7","340.60","950.30","0.58","SciCam","/SciCam.20240901_113320262.jpg","PilotCam","/PilotCam.20240901_113320262.jpg","BrowCam","/BrowCam.20240901_113320262.jpg","UserSelect","/UserSelect.20240901_113320262.jpg","","","-999.99","3.70","-999.99","-999.99","66d45100f9835f001a8082b8"
"2024-09-01T11:33:35.289Z","45.9166946","-130.0249562","ASNAP","","admin","","","","","","","","3.40","3.10","-1.1","-4.0","339.93","958.99","0.58","SciCam","/SciCam.20240901_113335289.jpg","PilotCam","/PilotCam.20240901_113335289.jpg","BrowCam","/BrowCam.20240901_113335289.jpg","UserSelect","/UserSelect.20240901_113335289.jpg","","","-999.99","3.57","-999.99","-999.99","66d4510ff9835f001a8082bc"
"2024-09-01T11:33:50.322Z","45.9166944","-130.0249474","ASNAP","","admin","","","","","","","","4.08","3.08","-1.0","-2.2","1.63","967.16","0.58","SciCam","/SciCam.20240901_113350322.jpg","PilotCam","/PilotCam.20240901_113350322.jpg","BrowCam","/BrowCam.20240901_113350322.jpg","UserSelect","/UserSelect.20240901_113350322.jpg","","","-999.99","3.69","-999.99","-999.99","66d4511ef9835f001a8082c0"
"2024-09-01T11:34:05.340Z","45.9166738","-130.0249274","ASNAP","","admin","","","","","","","","5.63","0.79","-0.7","-1.9","66.56","973.97","0.58","SciCam","/SciCam.20240901_113405340.jpg","PilotCam","/PilotCam.20240901_113405340.jpg","BrowCam","/BrowCam.20240901_113405340.jpg","UserSelect","/UserSelect.20240901_113405340.jpg","","","-999.99","3.59","-999.99","-999.99","66d4512df9835f001a8082c4"
"2024-09-01T11:34:20.371Z","45.9166460","-130.0249407","ASNAP","","admin","","","","","","","","4.60","-2.30","-1.1","-1.9","139.44","980.53","0.58","SciCam","/SciCam.20240901_113420371.jpg","PilotCam","/PilotCam.20240901_113420371.jpg","BrowCam","/BrowCam.20240901_113420371.jpg","UserSelect","/UserSelect.20240901_113420371.jpg","","","-999.99","3.59","-999.99","-999.99","66d4513cf9835f001a8082c8"
"2024-09-01T11:34:35.403Z","45.9166542","-130.0249743","ASNAP","","admin","","","","","","","","1.99","-1.39","-0.8","-2.6","223.90","988.71","0.58","SciCam","/SciCam.20240901_113435403.jpg","PilotCam","/PilotCam.20240901_113435403.jpg","BrowCam","/BrowCam.20240901_113435403.jpg","UserSelect","/UserSelect.20240901_113435403.jpg","","","-999.99","3.47","-999.99","-999.99","66d4514bf9835f001a8082cc"
"2024-09-01T11:34:50.432Z","45.9166899","-130.0249684","ASNAP","","admin","","","","","","","","2.45","2.58","-1.1","-2.6","310.70","995.66","0.58","SciCam","/SciCam.20240901_113450432.jpg","PilotCam","/PilotCam.20240901_113450432.jpg","BrowCam","/BrowCam.20240901_113450432.jpg","UserSelect","/UserSelect.20240901_113450432.jpg","","","-999.99","3.49","-999.99","-999.99","66d4515af9835f001a8082d0"
"2024-09-01T11:35:05.463Z","45.9166838","-130.0249317","ASNAP","","admin","","","","","","","","5.30","1.90","-0.8","-2.4","42.54","1003.11","0.58","SciCam","/SciCam.20240901_113505463.jpg","PilotCam","/PilotCam.20240901_113505463.jpg","BrowCam","/BrowCam.20240901_113505463.jpg","UserSelect","/UserSelect.20240901_113505463.jpg","","","-999.99","3.43","-999.99","-999.99","66d45169f9835f001a8082d4"
"2024-09-01T11:35:20.482Z","45.9166487","-130.0249366","ASNAP","","admin","","","","","","","","4.92","-2.00","-1.5","-2.2","128.61","1010.14","0.58","SciCam","/SciCam.20240901_113520482.jpg","PilotCam","/PilotCam.20240901_113520482.jpg","BrowCam","/BrowCam.20240901_113520482.jpg","UserSelect","/UserSelect.20240901_113520482.jpg","","","-999.99","3.51","-999.99","-999.99","66d45178f9835f001a8082d8"
"2024-09-01T11:35:35.505Z","45.9166511","-130.0249719","ASNAP","","admin","","","","","","","","2.18","-1.73","-0.6","-3.0","213.96","1018.41","0.58","SciCam","/SciCam.20240901_113535505.jpg","PilotCam","/PilotCam.20240901_113535505.jpg","BrowCam","/BrowCam.20240901_113535505.jpg","UserSelect","/UserSelect.20240901_113535505.jpg","","","-999.99","3.57","-999.99","-999.99","66d45187f9835f001a8082dc"
"2024-09-01T11:35:50.536Z","45.9166861","-130.0249725","ASNAP","","admin","","","","","","","","2.13","2.16","-0.3","-2.6","302.26","1026.00","0.58","SciCam","/SciCam.20240901_113550536.jpg","PilotCam","/PilotCam.20240901_113550536.jpg","BrowCam","/BrowCam.20240901_113550536.jpg","UserSelect","/UserSelect.20240901_113550536.jpg","","","-999.99","3.45","-999.99","-999.99","66d45196f9835f001a8082e0"
"2024-09-01T11:36:05.552Z","45.9166901","-130.0249376","ASNAP","","admin","","","","","","","","4.84","2.60","-0.5","-1.3","25.77","1033.90","0.58","SciCam","/SciCam.20240901_113605552.jpg","PilotCam","/PilotCam.20240901_113605552.jpg","BrowCam","/BrowCam.20240901_113605552.jpg","UserSelect","/UserSelect.20240901_113605552.jpg","","","-999.99","3.45","-999.99","-999.99","66d451a5f9835f001a8082e4"
"2024-09-01T11:36:20.578Z","45.9166554","-130.0249308","ASNAP","","admin","","","","","","","","5.37","-1.25","-1.0","-1.6","110.06","1041.24","0.58","SciCam","/SciCam.20240901_113620578.jpg","PilotCam","/PilotCam.20240901_113620578.jpg","BrowCam","/BrowCam.20240901_113620578.jpg","UserSelect","/UserSelect.20240901_113620578.jpg","","","-999.99","3.44","-999.99","-999.99","66d451b4f9835f001a8082e8"
"2024-09-01T11:36:35.614Z","45.9166453","-130.0249640","ASNAP","","admin","","","","","","","","2.79","-2.37","-0.9","-2.6","195.25","1049.18","0.58","SciCam","/SciCam.20240901_113635614.jpg","PilotCam","/PilotCam.20240901_113635614.jpg","BrowCam","/BrowCam.20240901_113635614.jpg","UserSelect","/UserSelect.20240901_113635614.jpg","","","-999.99","3.44","-999.99","-999.99","66d451c3f9835f001a8082ec"
"2024-09-01T11:36:50.648Z","45.9166763","-130.0249780","ASNAP","","admin","","","","","","","","1.71","1.07","-0.5","-1.7","273.82","1055.99","0.58","SciCam","/SciCam.20240901_113650648.jpg","PilotCam","/PilotCam.20240901_113650648.jpg","BrowCam","/BrowCam.20240901_113650648.jpg","UserSelect","/UserSelect.20240901_113650648.jpg","","","-999.99","3.44","-999.99","-999.99","66d451d2f9835f001a8082f0"
"2024-09-01T11:37:05.682Z","45.9166749","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.91","-0.7","-1.7","270.39","1064.24","0.58","SciCam","/SciCam.20240901_113705682.jpg","PilotCam","/PilotCam.20240901_113705682.jpg","BrowCam","/BrowCam.20240901_113705682.jpg","UserSelect","/UserSelect.20240901_113705682.jpg","","","-999.99","3.38","-999.99","-999.99","66d451e1f9835f001a8082f4"
"2024-09-01T11:37:20.702Z","45.9166749","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.91","-0.7","-2.2","270.47","1070.69","0.58","SciCam","/SciCam.20240901_113720702.jpg","PilotCam","/PilotCam.20240901_113720702.jpg","BrowCam","/BrowCam.20240901_113720702.jpg","UserSelect","/UserSelect.20240901_113720702.jpg","","","-999.99","3.46","-999.99","-999.99","66d451f0f9835f001a8082f8"
"2024-09-01T11:37:35.731Z","45.9166749","-130.0249782","ASNAP","","admin","","","","","","","","1.69","0.91","-0.8","-2.7","270.30","1078.80","0.58","SciCam","/SciCam.20240901_113735731.jpg","PilotCam","/PilotCam.20240901_113735731.jpg","BrowCam","/BrowCam.20240901_113735731.jpg","UserSelect","/UserSelect.20240901_113735731.jpg","","","-999.99","3.33","-999.99","-999.99","66d451fff9835f001a8082fc"
"2024-09-01T11:37:50.763Z","45.9166749","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.91","-0.8","-2.1","270.34","1086.69","0.58","SciCam","/SciCam.20240901_113750763.jpg","PilotCam","/PilotCam.20240901_113750763.jpg","BrowCam","/BrowCam.20240901_113750763.jpg","UserSelect","/UserSelect.20240901_113750763.jpg","","","-999.99","3.27","-999.99","-999.99","66d4520ef9835f001a808300"
"2024-09-01T11:38:05.797Z","45.9166748","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.90","-0.8","-2.0","270.30","1094.15","0.58","SciCam","/SciCam.20240901_113805797.jpg","PilotCam","/PilotCam.20240901_113805797.jpg","BrowCam","/BrowCam.20240901_113805797.jpg","UserSelect","/UserSelect.20240901_113805797.jpg","","","-999.99","3.29","-999.99","-999.99","66d4521df9835f001a808304"
"2024-09-01T11:38:20.829Z","45.9166747","-130.0249782","ASNAP","","admin","","","","","","","","1.69","0.89","-0.7","-2.9","270.08","1101.89","0.58","SciCam","/SciCam.20240901_113820829.jpg","PilotCam","/PilotCam.20240901_113820829.jpg","BrowCam","/BrowCam.20240901_113820829.jpg","UserSelect","/UserSelect.20240901_113820829.jpg","","","-999.99","3.30","-999.99","-999.99","66d4522cf9835f001a808308"
"2024-09-01T11:38:35.863Z","45.9166748","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.90","-1.2","-1.6","270.08","1109.43","0.58","SciCam","/SciCam.20240901_113835863.jpg","PilotCam","/PilotCam.20240901_113835863.jpg","BrowCam","/BrowCam.20240901_113835863.jpg","UserSelect","/UserSelect.20240901_113835863.jpg","","","-999.99","3.27","-999.99","-999.99","66d4523bf9835f001a80830c"
"2024-09-01T11:38:50.895Z","45.9166750","-130.0249782","ASNAP","","admin","","","","","","","","1.69","0.93","-0.9","-2.4","270.66","1116.15","0.58","SciCam","/SciCam.20240901_113850895.jpg","PilotCam","/PilotCam.20240901_113850895.jpg","BrowCam","/BrowCam.20240901_113850895.jpg","UserSelect","/UserSelect.20240901_113850895.jpg","","","-999.99","3.28","-999.99","-999.99","66d4524af9835f001a808310"
"2024-09-01T11:39:05.927Z","45.9166747","-130.0249782","ASNAP","","admin","","","","","","","","1.69","0.89","-1.1","-3.6","270.01","1124.05","0.58","SciCam","/SciCam.20240901_113905927.jpg","PilotCam","/PilotCam.20240901_113905927.jpg","BrowCam","/BrowCam.20240901_113905927.jpg","UserSelect","/UserSelect.20240901_113905927.jpg","","","-999.99","3.24","-999.99","-999.99","66d45259f9835f001a808314"
"2024-09-01T11:39:20.960Z","45.9166746","-130.0249782","ASNAP","","admin","","","","","","","","1.69","0.88","-0.5","-3.7","269.80","1131.60","0.58","SciCam","/SciCam.20240901_113920960.jpg","PilotCam","/PilotCam.20240901_113920960.jpg","BrowCam","/BrowCam.20240901_113920960.jpg","UserSelect","/UserSelect.20240901_113920960.jpg","","","-999.99","3.21","-999.99","-999.99","66d45268f9835f001a808318"
"2024-09-01T11:39:35.993Z","45.9166748","-130.0249785","ASNAP","","admin","","","","","","","","1.67","0.90","-0.5","-1.1","270.33","1139.01","0.58","SciCam","/SciCam.20240901_113935993.jpg","PilotCam","/PilotCam.20240901_113935993.jpg","BrowCam","/BrowCam.20240901_113935993.jpg","UserSelect","/UserSelect.20240901_113935993.jpg","","","-999.99","3.23","-999.99","-999.99","66d45277f9835f001a80831c"
"2024-09-01T11:39:51.024Z","45.9166747","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.89","-0.7","-1.6","270.07","1146.45","0.58","SciCam","/SciCam.20240901_113951024.jpg","PilotCam","/PilotCam.20240901_113951024.jpg","BrowCam","/BrowCam.20240901_113951024.jpg","UserSelect","/UserSelect.20240901_113951024.jpg","","","-999.99","3.23","-999.99","-999.99","66d45287f9835f001a808320"
"2024-09-01T11:40:06.053Z","45.9166748","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.90","-1.0","-1.6","270.12","1154.44","0.58","SciCam","/SciCam.20240901_114006053.jpg","PilotCam","/PilotCam.20240901_114006053.jpg","BrowCam","/BrowCam.20240901_114006053.jpg","UserSelect","/UserSelect.20240901_114006053.jpg","","","-999.99","3.31","-999.99","-999.99","66d45296f9835f001a808324"
"2024-09-01T11:40:21.083Z","45.9166746","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.88","-0.9","-2.5","269.84","1161.64","0.58","SciCam","/SciCam.20240901_114021083.jpg","PilotCam","/PilotCam.20240901_114021083.jpg","BrowCam","/BrowCam.20240901_114021083.jpg","UserSelect","/UserSelect.20240901_114021083.jpg","","","-999.99","3.15","-999.99","-999.99","66d452a5f9835f001a808328"
"2024-09-01T11:40:36.115Z","45.9166750","-130.0249781","ASNAP","","admin","","","","","","","","1.70","0.93","-1.2","-3.2","270.79","1168.91","0.58","SciCam","/SciCam.20240901_114036115.jpg","PilotCam","/PilotCam.20240901_114036115.jpg","BrowCam","/BrowCam.20240901_114036115.jpg","UserSelect","/UserSelect.20240901_114036115.jpg","","","-999.99","3.24","-999.99","-999.99","66d452b4f9835f001a80832c"
"2024-09-01T11:40:51.146Z","45.9166749","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.92","-1.0","-1.9","270.58","1176.24","0.58","SciCam","/SciCam.20240901_114051146.jpg","PilotCam","/PilotCam.20240901_114051146.jpg","BrowCam","/BrowCam.20240901_114051146.jpg","UserSelect","/UserSelect.20240901_114051146.jpg","","","-999.99","3.31","-999.99","-999.99","66d452c3f9835f001a808330"
"2024-09-01T11:41:06.176Z","45.9166748","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.90","-1.6","-2.5","270.10","1182.93","0.58","SciCam","/SciCam.20240901_114106176.jpg","PilotCam","/PilotCam.20240901_114106176.jpg","BrowCam","/BrowCam.20240901_114106176.jpg","UserSelect","/UserSelect.20240901_114106176.jpg","","","-999.99","3.14","-999.99","-999.99","66d452d2f9835f001a808334"
"2024-09-01T11:41:21.210Z","45.9166749","-130.0249783","ASNAP","","admin","","","","","","","","1.68","0.91","-1.2","-2.4","270.27","1191.78","0.58","SciCam","/SciCam.20240901_114121210.jpg","PilotCam","/PilotCam.20240901_114121210.jpg","BrowCam","/BrowCam.20240901_114121210.jpg","UserSelect","/UserSelect.20240901_114121210.jpg","","","-999.99","3.21","-999.99","-999.99","66d452e1f9835f001a808338"
"2024-09-01T11:41:36.243Z","45.9166748","-130.0249781","ASNAP","","admin","","","","","","","","1.70","0.90","-0.3","-3.7","270.27","1198.91","0.58","SciCam","/SciCam.20240901_114136243.jpg","PilotCam","/PilotCam.20240901_114136243.jpg","BrowCam","/BrowCam.20240901_114136243.jpg","UserSelect","/UserSelect.20240901_114136243.jpg","","","-999.99","3.14","-999.99","-999.99","66d452f0f9835f001a80833c"
