Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.milestone,event_option.actions,event_option.type,event_option.filename,event_option.cabled_plug,event_option.highlights,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-09-02T09:08:26.831Z","45.9166477","-130.0250171","ASNAP","","admin","","","","","","","-1.33","-2.11","-0.1","-5.4","209.43","1018.47","0.58","SciCam","/SciCam.20240902_090826831.jpg","PilotCam","/PilotCam.20240902_090826831.jpg","BrowCam","/BrowCam.20240902_090826831.jpg","UserSelect","/UserSelect.20240902_090826831.jpg","","","-999.99","3.49","-999.99","-999.99","66d5808af9835f001a80da8d"
"2024-09-02T09:08:41.857Z","45.9166834","-130.0250195","ASNAP","","admin","","","","","","","-1.51","1.86","-0.3","-5.6","300.48","1025.08","0.58","SciCam","/SciCam.20240902_090841857.jpg","PilotCam","/PilotCam.20240902_090841857.jpg","BrowCam","/BrowCam.20240902_090841857.jpg","UserSelect","/UserSelect.20240902_090841857.jpg","","","-999.99","3.44","-999.99","-999.99","66d58099f9835f001a80da91"
"2024-09-02T09:08:56.881Z","45.9166822","-130.0249798","ASNAP","","admin","","","","","","","1.57","1.73","-0.0","-5.6","41.78","1031.86","0.58","SciCam","/SciCam.20240902_090856881.jpg","PilotCam","/PilotCam.20240902_090856881.jpg","BrowCam","/BrowCam.20240902_090856881.jpg","UserSelect","/UserSelect.20240902_090856881.jpg","","","-999.99","3.42","-999.99","-999.99","66d580a8f9835f001a80da95"
"2024-09-02T09:09:11.913Z","45.9166430","-130.0249902","ASNAP","","admin","","","","","","","0.76","-2.63","-0.4","-5.6","145.23","1038.85","0.58","SciCam","/SciCam.20240902_090911913.jpg","PilotCam","/PilotCam.20240902_090911913.jpg","BrowCam","/BrowCam.20240902_090911913.jpg","UserSelect","/UserSelect.20240902_090911913.jpg","","","-999.99","3.49","-999.99","-999.99","66d580b7f9835f001a80da99"
"2024-09-02T09:09:26.943Z","45.9166650","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.18","-0.3","-5.6","253.56","1045.66","0.58","SciCam","/SciCam.20240902_090926943.jpg","PilotCam","/PilotCam.20240902_090926943.jpg","BrowCam","/BrowCam.20240902_090926943.jpg","UserSelect","/UserSelect.20240902_090926943.jpg","","","-999.99","3.53","-999.99","-999.99","66d580c6f9835f001a80da9d"
"2024-09-02T09:09:41.974Z","45.9166919","-130.0249955","ASNAP","","admin","","","","","","","0.35","2.81","-0.2","-5.5","0.97","1052.49","0.58","SciCam","/SciCam.20240902_090941974.jpg","PilotCam","/PilotCam.20240902_090941974.jpg","BrowCam","/BrowCam.20240902_090941974.jpg","UserSelect","/UserSelect.20240902_090941974.jpg","","","-999.99","3.25","-999.99","-999.99","66d580d5f9835f001a80daa1"
"2024-09-02T09:09:57.007Z","45.9166533","-130.0249782","ASNAP","","admin","","","","","","","1.69","-1.49","-0.4","-5.4","109.32","1059.60","0.58","SciCam","/SciCam.20240902_090957007.jpg","PilotCam","/PilotCam.20240902_090957007.jpg","BrowCam","/BrowCam.20240902_090957007.jpg","UserSelect","/UserSelect.20240902_090957007.jpg","","","-999.99","3.36","-999.99","-999.99","66d580e5f9835f001a80daa5"
"2024-09-02T09:10:12.036Z","45.9166510","-130.0250204","ASNAP","","admin","","","","","","","-1.58","-1.74","-0.1","-5.2","219.69","1066.61","0.58","SciCam","/SciCam.20240902_091012036.jpg","PilotCam","/PilotCam.20240902_091012036.jpg","BrowCam","/BrowCam.20240902_091012036.jpg","UserSelect","/UserSelect.20240902_091012036.jpg","","","-999.99","3.34","-999.99","-999.99","66d580f4f9835f001a80daa9"
"2024-09-02T09:10:27.068Z","45.9166649","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.20","0.3","-5.3","253.35","1073.68","0.58","SciCam","/SciCam.20240902_091027068.jpg","PilotCam","/PilotCam.20240902_091027068.jpg","BrowCam","/BrowCam.20240902_091027068.jpg","UserSelect","/UserSelect.20240902_091027068.jpg","","","-999.99","3.44","-999.99","-999.99","66d58103f9835f001a80daad"
"2024-09-02T09:10:42.098Z","45.9166645","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.24","0.8","-4.9","252.66","1081.03","0.58","SciCam","/SciCam.20240902_091042098.jpg","PilotCam","/PilotCam.20240902_091042098.jpg","BrowCam","/BrowCam.20240902_091042098.jpg","UserSelect","/UserSelect.20240902_091042098.jpg","","","-999.99","3.35","-999.99","-999.99","66d58112f9835f001a80dab1"
"2024-09-02T09:10:57.129Z","45.9166646","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.23","0.4","-4.7","252.66","1088.78","0.58","SciCam","/SciCam.20240902_091057129.jpg","PilotCam","/PilotCam.20240902_091057129.jpg","BrowCam","/BrowCam.20240902_091057129.jpg","UserSelect","/UserSelect.20240902_091057129.jpg","","","-999.99","3.40","-999.99","-999.99","66d58121f9835f001a80dab5"
"2024-09-02T09:11:12.151Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.3","-4.3","252.87","1096.69","0.58","SciCam","/SciCam.20240902_091112151.jpg","PilotCam","/PilotCam.20240902_091112151.jpg","BrowCam","/BrowCam.20240902_091112151.jpg","UserSelect","/UserSelect.20240902_091112151.jpg","","","-999.99","3.40","-999.99","-999.99","66d58130f9835f001a80dab9"
"2024-09-02T09:11:27.180Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.8","-4.4","252.61","1104.64","0.58","SciCam","/SciCam.20240902_091127180.jpg","PilotCam","/PilotCam.20240902_091127180.jpg","BrowCam","/BrowCam.20240902_091127180.jpg","UserSelect","/UserSelect.20240902_091127180.jpg","","","-999.99","3.39","-999.99","-999.99","66d5813ff9835f001a80dabd"
"2024-09-02T09:11:42.211Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.8","-4.1","252.65","1112.61","0.58","SciCam","/SciCam.20240902_091142211.jpg","PilotCam","/PilotCam.20240902_091142211.jpg","BrowCam","/BrowCam.20240902_091142211.jpg","UserSelect","/UserSelect.20240902_091142211.jpg","","","-999.99","3.28","-999.99","-999.99","66d5814ef9835f001a80dac1"
"2024-09-02T09:11:57.229Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.7","-4.2","252.78","1120.72","0.58","SciCam","/SciCam.20240902_091157229.jpg","PilotCam","/PilotCam.20240902_091157229.jpg","BrowCam","/BrowCam.20240902_091157229.jpg","UserSelect","/UserSelect.20240902_091157229.jpg","","","-999.99","3.30","-999.99","-999.99","66d5815df9835f001a80dac5"
"2024-09-02T09:12:12.260Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.6","-4.2","252.63","1128.90","0.58","SciCam","/SciCam.20240902_091212260.jpg","PilotCam","/PilotCam.20240902_091212260.jpg","BrowCam","/BrowCam.20240902_091212260.jpg","UserSelect","/UserSelect.20240902_091212260.jpg","","","-999.99","3.26","-999.99","-999.99","66d5816cf9835f001a80dac9"
"2024-09-02T09:12:27.292Z","45.9166644","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.25","0.7","-4.3","252.47","1136.79","0.58","SciCam","/SciCam.20240902_091227292.jpg","PilotCam","/PilotCam.20240902_091227292.jpg","BrowCam","/BrowCam.20240902_091227292.jpg","UserSelect","/UserSelect.20240902_091227292.jpg","","","-999.99","3.31","-999.99","-999.99","66d5817bf9835f001a80dacd"
"2024-09-02T09:12:42.324Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.5","-4.5","252.80","1144.54","0.58","SciCam","/SciCam.20240902_091242324.jpg","PilotCam","/PilotCam.20240902_091242324.jpg","BrowCam","/BrowCam.20240902_091242324.jpg","UserSelect","/UserSelect.20240902_091242324.jpg","","","-999.99","3.23","-999.99","-999.99","66d5818af9835f001a80dad1"
"2024-09-02T09:12:57.346Z","45.9166643","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.26","0.9","-4.4","252.26","1152.19","0.58","SciCam","/SciCam.20240902_091257346.jpg","PilotCam","/PilotCam.20240902_091257346.jpg","BrowCam","/BrowCam.20240902_091257346.jpg","UserSelect","/UserSelect.20240902_091257346.jpg","","","-999.99","3.17","-999.99","-999.99","66d58199f9835f001a80dad5"
"2024-09-02T09:13:12.374Z","45.9166647","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.22","0.5","-4.6","252.95","1159.81","0.58","SciCam","/SciCam.20240902_091312374.jpg","PilotCam","/PilotCam.20240902_091312374.jpg","BrowCam","/BrowCam.20240902_091312374.jpg","UserSelect","/UserSelect.20240902_091312374.jpg","","","-999.99","3.09","-999.99","-999.99","66d581a8f9835f001a80dad9"
"2024-09-02T09:13:27.400Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.3","-4.6","252.85","1167.46","0.58","SciCam","/SciCam.20240902_091327400.jpg","PilotCam","/PilotCam.20240902_091327400.jpg","BrowCam","/BrowCam.20240902_091327400.jpg","UserSelect","/UserSelect.20240902_091327400.jpg","","","-999.99","3.27","-999.99","-999.99","66d581b7f9835f001a80dadd"
"2024-09-02T09:13:42.433Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.5","-4.5","252.78","1174.89","0.58","SciCam","/SciCam.20240902_091342433.jpg","PilotCam","/PilotCam.20240902_091342433.jpg","BrowCam","/BrowCam.20240902_091342433.jpg","UserSelect","/UserSelect.20240902_091342433.jpg","","","-999.99","3.13","-999.99","-999.99","66d581c6f9835f001a80dae1"
"2024-09-02T09:13:57.466Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.6","-4.1","252.70","1182.38","0.58","SciCam","/SciCam.20240902_091357466.jpg","PilotCam","/PilotCam.20240902_091357466.jpg","BrowCam","/BrowCam.20240902_091357466.jpg","UserSelect","/UserSelect.20240902_091357466.jpg","","","-999.99","3.21","-999.99","-999.99","66d581d5f9835f001a80dae5"
"2024-09-02T09:14:12.491Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.6","-4.4","252.84","1189.90","0.58","SciCam","/SciCam.20240902_091412491.jpg","PilotCam","/PilotCam.20240902_091412491.jpg","BrowCam","/BrowCam.20240902_091412491.jpg","UserSelect","/UserSelect.20240902_091412491.jpg","","","-999.99","3.21","-999.99","-999.99","66d581e4f9835f001a80dae9"
"2024-09-02T09:14:27.523Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.7","-4.3","252.71","1197.42","0.58","SciCam","/SciCam.20240902_091427523.jpg","PilotCam","/PilotCam.20240902_091427523.jpg","BrowCam","/BrowCam.20240902_091427523.jpg","UserSelect","/UserSelect.20240902_091427523.jpg","","","-999.99","3.14","-999.99","-999.99","66d581f3f9835f001a80daed"
"2024-09-02T09:14:42.553Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.4","-4.5","252.85","1205.02","0.58","SciCam","/SciCam.20240902_091442553.jpg","PilotCam","/PilotCam.20240902_091442553.jpg","BrowCam","/BrowCam.20240902_091442553.jpg","UserSelect","/UserSelect.20240902_091442553.jpg","","","-999.99","3.02","-999.99","-999.99","66d58202f9835f001a80daf1"
"2024-09-02T09:14:57.580Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.4","-4.7","253.22","1212.21","0.58","SciCam","/SciCam.20240902_091457580.jpg","PilotCam","/PilotCam.20240902_091457580.jpg","BrowCam","/BrowCam.20240902_091457580.jpg","UserSelect","/UserSelect.20240902_091457580.jpg","","","-999.99","3.17","-999.99","-999.99","66d58211f9835f001a80daf5"
"2024-09-02T09:15:12.607Z","45.9166646","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.23","0.8","-4.8","252.88","1219.63","0.58","SciCam","/SciCam.20240902_091512607.jpg","PilotCam","/PilotCam.20240902_091512607.jpg","BrowCam","/BrowCam.20240902_091512607.jpg","UserSelect","/UserSelect.20240902_091512607.jpg","","","-999.99","3.09","-999.99","-999.99","66d58220f9835f001a80daf9"
"2024-09-02T09:15:27.640Z","45.9166645","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.24","0.5","-4.7","252.55","1226.98","0.58","SciCam","/SciCam.20240902_091527640.jpg","PilotCam","/PilotCam.20240902_091527640.jpg","BrowCam","/BrowCam.20240902_091527640.jpg","UserSelect","/UserSelect.20240902_091527640.jpg","","","-999.99","3.07","-999.99","-999.99","66d5822ff9835f001a80dafd"
"2024-09-02T09:15:42.672Z","45.9166647","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.22","0.3","-4.5","253.00","1234.22","0.58","SciCam","/SciCam.20240902_091542672.jpg","PilotCam","/PilotCam.20240902_091542672.jpg","BrowCam","/BrowCam.20240902_091542672.jpg","UserSelect","/UserSelect.20240902_091542672.jpg","","","-999.99","3.01","-999.99","-999.99","66d5823ef9835f001a80db01"
"2024-09-02T09:15:57.698Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.4","-4.7","253.22","1241.29","0.58","SciCam","/SciCam.20240902_091557698.jpg","PilotCam","/PilotCam.20240902_091557698.jpg","BrowCam","/BrowCam.20240902_091557698.jpg","UserSelect","/UserSelect.20240902_091557698.jpg","","","-999.99","3.11","-999.99","-999.99","66d5824df9835f001a80db05"
"2024-09-02T09:16:12.729Z","45.9166645","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.24","0.8","-4.7","252.68","1248.65","0.58","SciCam","/SciCam.20240902_091612729.jpg","PilotCam","/PilotCam.20240902_091612729.jpg","BrowCam","/BrowCam.20240902_091612729.jpg","UserSelect","/UserSelect.20240902_091612729.jpg","","","-999.99","2.97","-999.99","-999.99","66d5825cf9835f001a80db09"
"2024-09-02T09:16:27.751Z","45.9166647","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.22","0.4","-4.8","253.00","1256.01","0.58","SciCam","/SciCam.20240902_091627751.jpg","PilotCam","/PilotCam.20240902_091627751.jpg","BrowCam","/BrowCam.20240902_091627751.jpg","UserSelect","/UserSelect.20240902_091627751.jpg","","","-999.99","2.94","-999.99","-999.99","66d5826bf9835f001a80db0d"
"2024-09-02T09:16:42.783Z","45.9166648","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.21","0.3","-4.9","253.13","1263.32","0.58","SciCam","/SciCam.20240902_091642783.jpg","PilotCam","/PilotCam.20240902_091642783.jpg","BrowCam","/BrowCam.20240902_091642783.jpg","UserSelect","/UserSelect.20240902_091642783.jpg","","","-999.99","3.01","-999.99","-999.99","66d5827af9835f001a80db11"
"2024-09-02T09:16:57.814Z","45.9166646","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.23","0.6","-4.7","252.88","1270.79","0.58","SciCam","/SciCam.20240902_091657814.jpg","PilotCam","/PilotCam.20240902_091657814.jpg","BrowCam","/BrowCam.20240902_091657814.jpg","UserSelect","/UserSelect.20240902_091657814.jpg","","","-999.99","2.94","-999.99","-999.99","66d58289f9835f001a80db15"
"2024-09-02T09:17:12.832Z","45.9166647","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.22","0.7","-4.7","252.97","1278.76","0.58","SciCam","/SciCam.20240902_091712832.jpg","PilotCam","/PilotCam.20240902_091712832.jpg","BrowCam","/BrowCam.20240902_091712832.jpg","UserSelect","/UserSelect.20240902_091712832.jpg","","","-999.99","2.96","-999.99","-999.99","66d58298f9835f001a80db19"
"2024-09-02T09:17:27.863Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.3","-4.6","253.09","1286.21","0.58","SciCam","/SciCam.20240902_091727863.jpg","PilotCam","/PilotCam.20240902_091727863.jpg","BrowCam","/BrowCam.20240902_091727863.jpg","UserSelect","/UserSelect.20240902_091727863.jpg","","","-999.99","2.90","-999.99","-999.99","66d582a7f9835f001a80db1d"
"2024-09-02T09:17:42.891Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.4","-4.7","253.21","1293.46","0.58","SciCam","/SciCam.20240902_091742891.jpg","PilotCam","/PilotCam.20240902_091742891.jpg","BrowCam","/BrowCam.20240902_091742891.jpg","UserSelect","/UserSelect.20240902_091742891.jpg","","","-999.99","2.86","-999.99","-999.99","66d582b6f9835f001a80db21"
"2024-09-02T09:17:57.922Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.6","-4.6","253.10","1300.96","0.58","SciCam","/SciCam.20240902_091757922.jpg","PilotCam","/PilotCam.20240902_091757922.jpg","BrowCam","/BrowCam.20240902_091757922.jpg","UserSelect","/UserSelect.20240902_091757922.jpg","","","-999.99","2.86","-999.99","-999.99","66d582c5f9835f001a80db25"
"2024-09-02T09:18:12.957Z","45.9166646","-130.0250255","ASNAP","","admin","","","","","","","-1.98","-0.23","0.6","-4.7","252.78","1308.39","0.58","SciCam","/SciCam.20240902_091812957.jpg","PilotCam","/PilotCam.20240902_091812957.jpg","BrowCam","/BrowCam.20240902_091812957.jpg","UserSelect","/UserSelect.20240902_091812957.jpg","","","-999.99","2.92","-999.99","-999.99","66d582d4f9835f001a80db29"
"2024-09-02T09:18:27.988Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.5","-4.5","252.71","1315.82","0.58","SciCam","/SciCam.20240902_091827988.jpg","PilotCam","/PilotCam.20240902_091827988.jpg","BrowCam","/BrowCam.20240902_091827988.jpg","UserSelect","/UserSelect.20240902_091827988.jpg","","","-999.99","2.88","-999.99","-999.99","66d582e3f9835f001a80db2d"
"2024-09-02T09:18:43.020Z","45.9166648","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.21","0.5","-4.4","253.17","1323.33","0.58","SciCam","/SciCam.20240902_091843020.jpg","PilotCam","/PilotCam.20240902_091843020.jpg","BrowCam","/BrowCam.20240902_091843020.jpg","UserSelect","/UserSelect.20240902_091843020.jpg","","","-999.99","2.83","-999.99","-999.99","66d582f3f9835f001a80db31"
"2024-09-02T09:18:58.049Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.4","-4.4","252.87","1330.92","0.58","SciCam","/SciCam.20240902_091858049.jpg","PilotCam","/PilotCam.20240902_091858049.jpg","BrowCam","/BrowCam.20240902_091858049.jpg","UserSelect","/UserSelect.20240902_091858049.jpg","","","-999.99","2.79","-999.99","-999.99","66d58302f9835f001a80db35"
"2024-09-02T09:19:13.076Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.5","-4.5","252.73","1338.51","0.58","SciCam","/SciCam.20240902_091913076.jpg","PilotCam","/PilotCam.20240902_091913076.jpg","BrowCam","/BrowCam.20240902_091913076.jpg","UserSelect","/UserSelect.20240902_091913076.jpg","","","-999.99","2.68","-999.99","-999.99","66d58311f9835f001a80db39"
"2024-09-02T09:19:28.103Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.6","-4.6","252.79","1346.02","0.58","SciCam","/SciCam.20240902_091928103.jpg","PilotCam","/PilotCam.20240902_091928103.jpg","BrowCam","/BrowCam.20240902_091928103.jpg","UserSelect","/UserSelect.20240902_091928103.jpg","","","-999.99","2.74","-999.99","-999.99","66d58320f9835f001a80db3d"
"2024-09-02T09:19:43.135Z","45.9166644","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.25","0.9","-4.5","252.56","1353.57","0.58","SciCam","/SciCam.20240902_091943135.jpg","PilotCam","/PilotCam.20240902_091943135.jpg","BrowCam","/BrowCam.20240902_091943135.jpg","UserSelect","/UserSelect.20240902_091943135.jpg","","","-999.99","2.71","-999.99","-999.99","66d5832ff9835f001a80db41"
"2024-09-02T09:19:58.166Z","45.9166645","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.24","0.6","-4.3","252.66","1361.10","0.58","SciCam","/SciCam.20240902_091958166.jpg","PilotCam","/PilotCam.20240902_091958166.jpg","BrowCam","/BrowCam.20240902_091958166.jpg","UserSelect","/UserSelect.20240902_091958166.jpg","","","-999.99","2.66","-999.99","-999.99","66d5833ef9835f001a80db45"
"2024-09-02T09:20:13.196Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.7","-4.1","252.75","1368.61","0.58","SciCam","/SciCam.20240902_092013196.jpg","PilotCam","/PilotCam.20240902_092013196.jpg","BrowCam","/BrowCam.20240902_092013196.jpg","UserSelect","/UserSelect.20240902_092013196.jpg","","","-999.99","2.60","-999.99","-999.99","66d5834df9835f001a80db49"
"2024-09-02T09:20:28.231Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.7","-4.3","252.79","1376.01","0.58","SciCam","/SciCam.20240902_092028231.jpg","PilotCam","/PilotCam.20240902_092028231.jpg","BrowCam","/BrowCam.20240902_092028231.jpg","UserSelect","/UserSelect.20240902_092028231.jpg","","","-999.99","2.58","-999.99","-999.99","66d5835cf9835f001a80db4d"
"2024-09-02T09:20:43.262Z","45.9166647","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.22","0.7","-4.3","252.95","1383.38","0.58","SciCam","/SciCam.20240902_092043262.jpg","PilotCam","/PilotCam.20240902_092043262.jpg","BrowCam","/BrowCam.20240902_092043262.jpg","UserSelect","/UserSelect.20240902_092043262.jpg","","","-999.99","2.57","-999.99","-999.99","66d5836bf9835f001a80db51"
"2024-09-02T09:20:58.294Z","45.9166646","-130.0250257","ASNAP","","admin","","","","","","","-1.99","-0.23","0.7","-4.5","252.92","1390.87","0.58","SciCam","/SciCam.20240902_092058294.jpg","PilotCam","/PilotCam.20240902_092058294.jpg","BrowCam","/BrowCam.20240902_092058294.jpg","UserSelect","/UserSelect.20240902_092058294.jpg","","","-999.99","2.54","-999.99","-999.99","66d5837af9835f001a80db55"
