Date/Time (UTC),vehicleRealtimeNavData.latitude (ddeg),vehicleRealtimeNavData.longitude (ddeg),event_value,event_free_text,event_author,event_option.new_watchstander,event_option.milestone,event_option.type,event_option.actions,event_option.filename,event_option.highlights,event_option.nav,vehicleRealtimeNavData.local_x (meters),vehicleRealtimeNavData.local_y (meters),vehicleRealtimeNavData.roll (deg),vehicleRealtimeNavData.pitch (deg),vehicleRealtimeNavData.heading (deg),vehicleRealtimeNavData.depth (meters),vehicleRealtimeNavData.altitude (meters),vehicleRealtimeFramegrabberData.camera_name_1,vehicleRealtimeFramegrabberData.filename_1,vehicleRealtimeFramegrabberData.camera_name_2,vehicleRealtimeFramegrabberData.filename_2,vehicleRealtimeFramegrabberData.camera_name_3,vehicleRealtimeFramegrabberData.filename_3,vehicleRealtimeFramegrabberData.camera_name_4,vehicleRealtimeFramegrabberData.filename_4,vehicleReNavData.pitch (deg),vehicleReNavData.roll (deg),vehicleTemperatureProbe.probe1_temperature (degC),vehicleTemperatureProbe.probe2_temperature (degC),vehicleTemperatureProbe.probe3_temperature (degC),vehicleTemperatureProbe.probe4_temperature (degC),id
"2024-08-15T18:08:55.793Z","44.3592497","-124.9649034","Biology Type","","guest","","","Fish","","","","","-28.11","-51.05","-1.3","-4.0","288.93","580.98","1.07","SciCam","/SciCam.20240815_180855793.jpg","PilotCam","/PilotCam.20240815_180855793.jpg","BrowCam","/BrowCam.20240815_180855793.jpg","UserSelect","/UserSelect.20240815_180855793.jpg","","","-999.99","5.23","-999.99","-999.99","66be4437111b2e001a2992ea"
"2024-08-15T18:09:00.824Z","44.3592497","-124.9649034","Biology Type","","guest","","","Fish","","","","","-28.11","-51.05","-1.3","-4.0","288.93","580.98","1.07","SciCam","/SciCam.20240815_180900824.jpg","PilotCam","/PilotCam.20240815_180900824.jpg","BrowCam","/BrowCam.20240815_180900824.jpg","UserSelect","/UserSelect.20240815_180900824.jpg","","","-999.99","5.24","-999.99","-999.99","66be443c111b2e001a2992ee"
"2024-08-15T18:09:06.586Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.3","-4.0","288.92","580.98","1.07","SciCam","/SciCam.20240815_180906586.jpg","PilotCam","/PilotCam.20240815_180906586.jpg","BrowCam","/BrowCam.20240815_180906586.jpg","UserSelect","/UserSelect.20240815_180906586.jpg","","","-999.99","5.15","-999.99","-999.99","66be4442111b2e001a2992f2"
"2024-08-15T18:09:21.612Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.3","-4.0","288.91","580.97","1.08","SciCam","/SciCam.20240815_180921612.jpg","PilotCam","/PilotCam.20240815_180921612.jpg","BrowCam","/BrowCam.20240815_180921612.jpg","UserSelect","/UserSelect.20240815_180921612.jpg","","","-999.99","5.15","-999.99","-999.99","66be4451111b2e001a2992f6"
"2024-08-15T18:09:36.638Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.3","-4.0","288.90","580.97","1.08","SciCam","/SciCam.20240815_180936638.jpg","PilotCam","/PilotCam.20240815_180936638.jpg","BrowCam","/BrowCam.20240815_180936638.jpg","UserSelect","/UserSelect.20240815_180936638.jpg","","","-999.99","5.28","-999.99","-999.99","66be4460111b2e001a2992fa"
"2024-08-15T18:09:51.672Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.3","-3.9","288.91","580.98","1.08","SciCam","/SciCam.20240815_180951672.jpg","PilotCam","/PilotCam.20240815_180951672.jpg","BrowCam","/BrowCam.20240815_180951672.jpg","UserSelect","/UserSelect.20240815_180951672.jpg","","","-999.99","5.21","-999.99","-999.99","66be446f111b2e001a2992fe"
"2024-08-15T18:10:06.704Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-3.9","288.90","580.98","1.08","SciCam","/SciCam.20240815_181006704.jpg","PilotCam","/PilotCam.20240815_181006704.jpg","BrowCam","/BrowCam.20240815_181006704.jpg","UserSelect","/UserSelect.20240815_181006704.jpg","","","-999.99","5.25","-999.99","-999.99","66be447e111b2e001a299302"
"2024-08-15T18:10:21.736Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-3.9","288.90","580.98","1.07","SciCam","/SciCam.20240815_181021736.jpg","PilotCam","/PilotCam.20240815_181021736.jpg","BrowCam","/BrowCam.20240815_181021736.jpg","UserSelect","/UserSelect.20240815_181021736.jpg","","","-999.99","5.30","-999.99","-999.99","66be448d111b2e001a299306"
"2024-08-15T18:10:36.771Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-4.0","288.83","580.98","1.07","SciCam","/SciCam.20240815_181036771.jpg","PilotCam","/PilotCam.20240815_181036771.jpg","BrowCam","/BrowCam.20240815_181036771.jpg","UserSelect","/UserSelect.20240815_181036771.jpg","","","-999.99","5.10","-999.99","-999.99","66be449c111b2e001a29930a"
"2024-08-15T18:10:51.804Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.2","-4.0","288.61","580.98","1.07","SciCam","/SciCam.20240815_181051804.jpg","PilotCam","/PilotCam.20240815_181051804.jpg","BrowCam","/BrowCam.20240815_181051804.jpg","UserSelect","/UserSelect.20240815_181051804.jpg","","","-999.99","5.20","-999.99","-999.99","66be44ab111b2e001a29930e"
"2024-08-15T18:11:06.836Z","44.3592497","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.05","-1.2","-4.0","288.61","580.98","1.07","SciCam","/SciCam.20240815_181106836.jpg","PilotCam","/PilotCam.20240815_181106836.jpg","BrowCam","/BrowCam.20240815_181106836.jpg","UserSelect","/UserSelect.20240815_181106836.jpg","","","-999.99","5.35","-999.99","-999.99","66be44ba111b2e001a299312"
"2024-08-15T18:11:21.869Z","44.3592497","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.05","-1.2","-4.0","288.62","580.98","1.07","SciCam","/SciCam.20240815_181121869.jpg","PilotCam","/PilotCam.20240815_181121869.jpg","BrowCam","/BrowCam.20240815_181121869.jpg","UserSelect","/UserSelect.20240815_181121869.jpg","","","-999.99","5.25","-999.99","-999.99","66be44c9111b2e001a299316"
"2024-08-15T18:11:26.211Z","44.3592497","-124.9649032","ROV Actions","arm removing node cable","guest","","","","(Starboard) Manipulator in use","","","","-28.10","-51.05","-1.2","-4.0","288.61","580.98","1.07","SciCam","/SciCam.20240815_181126211.jpg","PilotCam","/PilotCam.20240815_181126211.jpg","BrowCam","/BrowCam.20240815_181126211.jpg","UserSelect","/UserSelect.20240815_181126211.jpg","","","-999.99","5.03","-999.99","-999.99","66be44ce111b2e001a29931a"
"2024-08-15T18:11:36.897Z","44.3592497","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.05","-1.3","-4.0","288.63","580.98","1.07","SciCam","/SciCam.20240815_181136897.jpg","PilotCam","/PilotCam.20240815_181136897.jpg","BrowCam","/BrowCam.20240815_181136897.jpg","UserSelect","/UserSelect.20240815_181136897.jpg","","","-999.99","5.25","-999.99","-999.99","66be44d8111b2e001a29931e"
"2024-08-15T18:11:51.926Z","44.3592498","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.04","-1.3","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181151926.jpg","PilotCam","/PilotCam.20240815_181151926.jpg","BrowCam","/BrowCam.20240815_181151926.jpg","UserSelect","/UserSelect.20240815_181151926.jpg","","","-999.99","5.17","-999.99","-999.99","66be44e7111b2e001a299322"
"2024-08-15T18:12:06.959Z","44.3592499","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.03","-1.3","-4.1","288.64","580.98","1.07","SciCam","/SciCam.20240815_181206959.jpg","PilotCam","/PilotCam.20240815_181206959.jpg","BrowCam","/BrowCam.20240815_181206959.jpg","UserSelect","/UserSelect.20240815_181206959.jpg","","","-999.99","5.13","-999.99","-999.99","66be44f6111b2e001a299326"
"2024-08-15T18:12:21.993Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-4.0","288.65","580.98","1.06","SciCam","/SciCam.20240815_181221993.jpg","PilotCam","/PilotCam.20240815_181221993.jpg","BrowCam","/BrowCam.20240815_181221993.jpg","UserSelect","/UserSelect.20240815_181221993.jpg","","","-999.99","5.35","-999.99","-999.99","66be4505111b2e001a29932a"
"2024-08-15T18:12:37.024Z","44.3592498","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.04","-1.3","-4.0","288.61","580.98","1.06","SciCam","/SciCam.20240815_181237024.jpg","PilotCam","/PilotCam.20240815_181237024.jpg","BrowCam","/BrowCam.20240815_181237024.jpg","UserSelect","/UserSelect.20240815_181237024.jpg","","","-999.99","5.27","-999.99","-999.99","66be4515111b2e001a29932e"
"2024-08-15T18:12:52.054Z","44.3592497","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.05","-1.3","-4.0","288.61","580.98","1.07","SciCam","/SciCam.20240815_181252054.jpg","PilotCam","/PilotCam.20240815_181252054.jpg","BrowCam","/BrowCam.20240815_181252054.jpg","UserSelect","/UserSelect.20240815_181252054.jpg","","","-999.99","5.33","-999.99","-999.99","66be4524111b2e001a299332"
"2024-08-15T18:13:07.077Z","44.3592497","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.05","-1.3","-4.0","288.62","580.98","1.06","SciCam","/SciCam.20240815_181307077.jpg","PilotCam","/PilotCam.20240815_181307077.jpg","BrowCam","/BrowCam.20240815_181307077.jpg","UserSelect","/UserSelect.20240815_181307077.jpg","","","-999.99","5.27","-999.99","-999.99","66be4533111b2e001a299336"
"2024-08-15T18:13:17.964Z","44.3592498","-124.9649032","FREE_FORM","clearing plug of debris by shaking","guest","","","","","","","","-28.10","-51.04","-1.3","-4.0","288.62","580.98","1.06","SciCam","/SciCam.20240815_181317964.jpg","PilotCam","/PilotCam.20240815_181317964.jpg","BrowCam","/BrowCam.20240815_181317964.jpg","UserSelect","/UserSelect.20240815_181317964.jpg","","","-999.99","5.20","-999.99","-999.99","66be453d111b2e001a29933a"
"2024-08-15T18:13:22.108Z","44.3592497","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.05","-1.3","-4.0","288.62","580.98","1.06","SciCam","/SciCam.20240815_181322108.jpg","PilotCam","/PilotCam.20240815_181322108.jpg","BrowCam","/BrowCam.20240815_181322108.jpg","UserSelect","/UserSelect.20240815_181322108.jpg","","","-999.99","5.22","-999.99","-999.99","66be4542111b2e001a29933e"
"2024-08-15T18:13:37.140Z","44.3592498","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.04","-1.4","-4.0","288.62","580.98","1.07","SciCam","/SciCam.20240815_181337140.jpg","PilotCam","/PilotCam.20240815_181337140.jpg","BrowCam","/BrowCam.20240815_181337140.jpg","UserSelect","/UserSelect.20240815_181337140.jpg","","","-999.99","5.29","-999.99","-999.99","66be4551111b2e001a299342"
"2024-08-15T18:13:52.170Z","44.3592499","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.03","-1.4","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181352170.jpg","PilotCam","/PilotCam.20240815_181352170.jpg","BrowCam","/BrowCam.20240815_181352170.jpg","UserSelect","/UserSelect.20240815_181352170.jpg","","","-999.99","5.36","-999.99","-999.99","66be4560111b2e001a299346"
"2024-08-15T18:13:55.517Z","44.3592499","-124.9649032","ROV Actions","cable attached to dummy plug","guest","","","","(Starboard) Manipulator in use","","","","-28.10","-51.03","-1.4","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181355517.jpg","PilotCam","/PilotCam.20240815_181355517.jpg","BrowCam","/BrowCam.20240815_181355517.jpg","UserSelect","/UserSelect.20240815_181355517.jpg","","","-999.99","5.31","-999.99","-999.99","66be4563111b2e001a29934a"
"2024-08-15T18:14:07.201Z","44.3592499","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.03","-1.4","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181407201.jpg","PilotCam","/PilotCam.20240815_181407201.jpg","BrowCam","/BrowCam.20240815_181407201.jpg","UserSelect","/UserSelect.20240815_181407201.jpg","","","-999.99","5.19","-999.99","-999.99","66be456f111b2e001a29934e"
"2024-08-15T18:14:22.224Z","44.3592499","-124.9649032","ASNAP","","admin","","","","","","","","-28.10","-51.03","-1.4","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181422224.jpg","PilotCam","/PilotCam.20240815_181422224.jpg","BrowCam","/BrowCam.20240815_181422224.jpg","UserSelect","/UserSelect.20240815_181422224.jpg","","","-999.99","5.23","-999.99","-999.99","66be457e111b2e001a299352"
"2024-08-15T18:14:37.256Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.4","-4.0","288.64","580.98","1.07","SciCam","/SciCam.20240815_181437256.jpg","PilotCam","/PilotCam.20240815_181437256.jpg","BrowCam","/BrowCam.20240815_181437256.jpg","UserSelect","/UserSelect.20240815_181437256.jpg","","","-999.99","5.30","-999.99","-999.99","66be458d111b2e001a299356"
"2024-08-15T18:14:44.000Z","","","SulisCam","","admin","","","","","sulis_20240815181444.jpg","","","","","","","","","","","","","","","","","","-3.962","-1.341","","","","","66be95b4111b2e001a29b18f"
"2024-08-15T18:14:52.290Z","44.3592499","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.03","-1.3","-4.0","288.63","580.98","1.06","SciCam","/SciCam.20240815_181452290.jpg","PilotCam","/PilotCam.20240815_181452290.jpg","BrowCam","/BrowCam.20240815_181452290.jpg","UserSelect","/UserSelect.20240815_181452290.jpg","","","-999.99","5.13","-999.99","-999.99","66be459c111b2e001a29935a"
"2024-08-15T18:14:59.241Z","44.3592498","-124.9649034","Biology Type","","guest","","","Fish","","","","","-28.11","-51.04","-1.3","-4.0","288.63","580.98","1.07","SciCam","/SciCam.20240815_181459241.jpg","PilotCam","/PilotCam.20240815_181459241.jpg","UserSelect","/UserSelect.20240815_181459241.jpg","","","","","-999.99","5.30","-999.99","-999.99","66be45a3111b2e001a29935e"
"2024-08-15T18:15:07.318Z","44.3592499","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.03","-1.3","-4.0","288.63","580.98","1.07","SciCam","/SciCam.20240815_181507318.jpg","PilotCam","/PilotCam.20240815_181507318.jpg","BrowCam","/BrowCam.20240815_181507318.jpg","UserSelect","/UserSelect.20240815_181507318.jpg","","","-999.99","5.15","-999.99","-999.99","66be45ab111b2e001a299362"
"2024-08-15T18:15:12.848Z","44.3592498","-124.9649034","Biology Type","","guest","","","Fish","","","","","-28.11","-51.04","-1.3","-4.0","288.63","580.98","1.07","SciCam","/SciCam.20240815_181512848.jpg","PilotCam","/PilotCam.20240815_181512848.jpg","BrowCam","/BrowCam.20240815_181512848.jpg","UserSelect","/UserSelect.20240815_181512848.jpg","","","-999.99","5.19","-999.99","-999.99","66be45b0111b2e001a299366"
"2024-08-15T18:15:22.350Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-4.0","288.64","580.98","1.07","SciCam","/SciCam.20240815_181522350.jpg","PilotCam","/PilotCam.20240815_181522350.jpg","BrowCam","/BrowCam.20240815_181522350.jpg","UserSelect","/UserSelect.20240815_181522350.jpg","","","-999.99","5.14","-999.99","-999.99","66be45ba111b2e001a29936a"
"2024-08-15T18:15:25.000Z","","","SulisCam","","admin","","","","","sulis_20240815181525.jpg","","","","","","","","","","","","","","","","","","-3.970","-1.350","","","","","66be95b4111b2e001a29b191"
"2024-08-15T18:15:37.380Z","44.3592498","-124.9649034","ASNAP","","admin","","","","","","","","-28.11","-51.04","-1.3","-4.0","288.64","580.98","1.06","SciCam","/SciCam.20240815_181537380.jpg","PilotCam","/PilotCam.20240815_181537380.jpg","BrowCam","/BrowCam.20240815_181537380.jpg","UserSelect","/UserSelect.20240815_181537380.jpg","","","-999.99","5.18","-999.99","-999.99","66be45c9111b2e001a29936e"
"2024-08-15T18:15:52.404Z","44.3592500","-124.9649031","ASNAP","","admin","","","","","","","","-28.09","-51.02","2.5","-6.5","288.84","580.79","1.27","SciCam","/SciCam.20240815_181552404.jpg","PilotCam","/PilotCam.20240815_181552404.jpg","BrowCam","/BrowCam.20240815_181552404.jpg","UserSelect","/UserSelect.20240815_181552404.jpg","","","-999.99","5.19","-999.99","-999.99","66be45d8111b2e001a299372"
"2024-08-15T18:16:07.435Z","44.3592487","-124.9649011","ASNAP","","admin","","","","","","","","-27.93","-51.16","1.0","-5.8","288.40","580.77","1.31","SciCam","/SciCam.20240815_181607435.jpg","PilotCam","/PilotCam.20240815_181607435.jpg","BrowCam","/BrowCam.20240815_181607435.jpg","UserSelect","/UserSelect.20240815_181607435.jpg","","","-999.99","5.30","-999.99","-999.99","66be45e7111b2e001a299376"
"2024-08-15T18:16:07.998Z","44.3592487","-124.9649011","Name","A. Paley","guest","","","","","","","","-27.93","-51.16","1.0","-5.8","288.40","580.77","1.31","SciCam","/SciCam.20240815_181607998.jpg","PilotCam","/PilotCam.20240815_181607998.jpg","BrowCam","/BrowCam.20240815_181607998.jpg","UserSelect","/UserSelect.20240815_181607998.jpg","","","-999.99","5.30","-999.99","-999.99","66be45e7111b2e001a299379"
"2024-08-15T18:16:22.457Z","44.3592454","-124.9648951","ASNAP","","admin","","","","","","","","-27.45","-51.53","1.1","-6.2","300.07","580.73","1.43","SciCam","/SciCam.20240815_181622457.jpg","PilotCam","/PilotCam.20240815_181622457.jpg","BrowCam","/BrowCam.20240815_181622457.jpg","UserSelect","/UserSelect.20240815_181622457.jpg","","","-999.99","5.27","-999.99","-999.99","66be45f6111b2e001a29937e"
"2024-08-15T18:16:37.487Z","44.3592473","-124.9648952","ASNAP","","admin","","","","","","","","-27.46","-51.32","0.5","-6.6","306.11","580.66","1.52","SciCam","/SciCam.20240815_181637487.jpg","PilotCam","/PilotCam.20240815_181637487.jpg","BrowCam","/BrowCam.20240815_181637487.jpg","UserSelect","/UserSelect.20240815_181637487.jpg","","","-999.99","5.17","-999.99","-999.99","66be4605111b2e001a299382"
"2024-08-15T18:16:52.517Z","44.3592473","-124.9648969","ASNAP","","admin","","","","","","","","-27.59","-51.32","-1.6","-4.2","306.76","580.97","1.11","SciCam","/SciCam.20240815_181652517.jpg","PilotCam","/PilotCam.20240815_181652517.jpg","BrowCam","/BrowCam.20240815_181652517.jpg","UserSelect","/UserSelect.20240815_181652517.jpg","","","-999.99","5.32","-999.99","-999.99","66be4614111b2e001a299386"
"2024-08-15T18:17:05.525Z","44.3592473","-124.9648970","ROV Actions","Grasping BEP door that fell off its hinge","guest","","","","(Starboard) Manipulator in use","","","","-27.60","-51.32","-1.5","-4.4","306.54","580.97","1.12","SciCam","/SciCam.20240815_181705525.jpg","PilotCam","/PilotCam.20240815_181705525.jpg","BrowCam","/BrowCam.20240815_181705525.jpg","UserSelect","/UserSelect.20240815_181705525.jpg","","","-999.99","5.11","-999.99","-999.99","66be4621111b2e001a29938a"
"2024-08-15T18:17:07.545Z","44.3592473","-124.9648970","ASNAP","","admin","","","","","","","","-27.60","-51.32","-1.5","-4.4","306.56","580.97","1.12","SciCam","/SciCam.20240815_181707545.jpg","PilotCam","/PilotCam.20240815_181707545.jpg","BrowCam","/BrowCam.20240815_181707545.jpg","UserSelect","/UserSelect.20240815_181707545.jpg","","","-999.99","5.28","-999.99","-999.99","66be4623111b2e001a29938e"
"2024-08-15T18:17:22.578Z","44.3592471","-124.9648964","ASNAP","","admin","","","","","","","","-27.55","-51.34","-1.5","-5.1","305.88","580.97","1.16","SciCam","/SciCam.20240815_181722578.jpg","PilotCam","/PilotCam.20240815_181722578.jpg","BrowCam","/BrowCam.20240815_181722578.jpg","UserSelect","/UserSelect.20240815_181722578.jpg","","","-999.99","5.32","-999.99","-999.99","66be4632111b2e001a299392"
"2024-08-15T18:17:37.611Z","44.3592471","-124.9648965","ASNAP","","admin","","","","","","","","-27.56","-51.34","-1.5","-4.7","305.85","580.97","1.14","SciCam","/SciCam.20240815_181737611.jpg","PilotCam","/PilotCam.20240815_181737611.jpg","BrowCam","/BrowCam.20240815_181737611.jpg","UserSelect","/UserSelect.20240815_181737611.jpg","","","-999.99","5.33","-999.99","-999.99","66be4641111b2e001a299396"
"2024-08-15T18:17:52.642Z","44.3592470","-124.9648965","ASNAP","","admin","","","","","","","","-27.56","-51.35","-1.4","-4.6","305.77","580.97","1.14","SciCam","/SciCam.20240815_181752642.jpg","PilotCam","/PilotCam.20240815_181752642.jpg","BrowCam","/BrowCam.20240815_181752642.jpg","UserSelect","/UserSelect.20240815_181752642.jpg","","","-999.99","5.12","-999.99","-999.99","66be4650111b2e001a29939a"
"2024-08-15T18:18:07.673Z","44.3592376","-124.9649006","ASNAP","","admin","","","","","","","","-27.89","-52.40","1.2","-6.4","298.92","580.24","1.87","SciCam","/SciCam.20240815_181807673.jpg","PilotCam","/PilotCam.20240815_181807673.jpg","BrowCam","/BrowCam.20240815_181807673.jpg","UserSelect","/UserSelect.20240815_181807673.jpg","","","-999.99","5.29","-999.99","-999.99","66be465f111b2e001a29939e"
"2024-08-15T18:18:22.692Z","44.3592315","-124.9649039","ASNAP","","admin","","","","","","","","-28.15","-53.07","2.0","-6.5","290.46","579.66","2.50","SciCam","/SciCam.20240815_181822692.jpg","PilotCam","/PilotCam.20240815_181822692.jpg","BrowCam","/BrowCam.20240815_181822692.jpg","UserSelect","/UserSelect.20240815_181822692.jpg","","","-999.99","5.30","-999.99","-999.99","66be466e111b2e001a2993a2"
