"id","ts","event_value","event_author","event_free_text","event_option.actions","event_option.event_comment","event_option.filename","event_option.milestone","event_option.new_watchstander","event_option.sample_description","event_option.sample_name","event_option.type","vehicleReNavData.altitude_uom","vehicleReNavData.altitude_value","vehicleReNavData.depth_uom","vehicleReNavData.depth_value","vehicleReNavData.heading_uom","vehicleReNavData.heading_value","vehicleReNavData.latitude_uom","vehicleReNavData.latitude_value","vehicleReNavData.longitude_uom","vehicleReNavData.longitude_value","vehicleReNavData.pitch_uom","vehicleReNavData.pitch_value","vehicleReNavData.roll_uom","vehicleReNavData.roll_value","vehicleRealtimeFramegrabberData.camera_name_2_uom","vehicleRealtimeFramegrabberData.camera_name_2_value","vehicleRealtimeFramegrabberData.camera_name_3_uom","vehicleRealtimeFramegrabberData.camera_name_3_value","vehicleRealtimeFramegrabberData.camera_name_4_uom","vehicleRealtimeFramegrabberData.camera_name_4_value","vehicleRealtimeFramegrabberData.camera_name_uom","vehicleRealtimeFramegrabberData.camera_name_value","vehicleRealtimeFramegrabberData.filename_2_uom","vehicleRealtimeFramegrabberData.filename_2_value","vehicleRealtimeFramegrabberData.filename_3_uom","vehicleRealtimeFramegrabberData.filename_3_value","vehicleRealtimeFramegrabberData.filename_4_uom","vehicleRealtimeFramegrabberData.filename_4_value","vehicleRealtimeFramegrabberData.filename_uom","vehicleRealtimeFramegrabberData.filename_value","vehicleRealtimeNavData.altitude_uom","vehicleRealtimeNavData.altitude_value","vehicleRealtimeNavData.depth_uom","vehicleRealtimeNavData.depth_value","vehicleRealtimeNavData.heading_uom","vehicleRealtimeNavData.heading_value","vehicleRealtimeNavData.latitude_uom","vehicleRealtimeNavData.latitude_value","vehicleRealtimeNavData.local_x_uom","vehicleRealtimeNavData.local_x_value","vehicleRealtimeNavData.local_y_uom","vehicleRealtimeNavData.local_y_value","vehicleRealtimeNavData.longitude_uom","vehicleRealtimeNavData.longitude_value","vehicleRealtimeNavData.pitch_uom","vehicleRealtimeNavData.pitch_value","vehicleRealtimeNavData.roll_uom","vehicleRealtimeNavData.roll_value","vehicleTemperatureProbe.probe1_temperature_uom","vehicleTemperatureProbe.probe1_temperature_value","vehicleTemperatureProbe.probe2_temperature_uom","vehicleTemperatureProbe.probe2_temperature_value","vehicleTemperatureProbe.probe3_temperature_uom","vehicleTemperatureProbe.probe3_temperature_value","vehicleTemperatureProbe.probe4_temperature_uom","vehicleTemperatureProbe.probe4_temperature_value"
"64ec123095482d0019b26c5c","2023-08-28T03:19:12.363Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.395","deg","276.086","ddeg","44.56999457","ddeg","-125.14671072",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031912363.jpg",,"/BrowCam.20230828_031912363.jpg",,"/UserSelect.20230828_031912363.jpg",,"/SciCam.20230828_031912363.jpg","meters","0.00","meters","774.40","deg","275.57","ddeg","-0.2363374","meters","9904705.92","meters","-4978823.40","ddeg","-0.4654122","deg","-3.1","deg","2.9","degC","4.26","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec124e95482d0019b26c60","2023-08-28T03:19:42.410Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.397","deg","276.078","ddeg","44.56999426","ddeg","-125.14670919",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_031942410.jpg",,"/BrowCam.20230828_031942410.jpg",,"/UserSelect.20230828_031942410.jpg",,"/SciCam.20230828_031942410.jpg","meters","0.00","meters","774.40","deg","275.59","ddeg","-0.2363369","meters","9904705.96","meters","-4978823.35","ddeg","-0.4654117","deg","-3.1","deg","2.9","degC","4.26","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec126c95482d0019b26c64","2023-08-28T03:20:12.461Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.399","deg","276.051","ddeg","44.56999357","ddeg","-125.14671072",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032012461.jpg",,"/BrowCam.20230828_032012461.jpg",,"/UserSelect.20230828_032012461.jpg",,"/SciCam.20230828_032012461.jpg","meters","0.00","meters","774.40","deg","275.59","ddeg","-0.2363366","meters","9904706.00","meters","-4978823.31","ddeg","-0.4654112","deg","-3.0","deg","2.9","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8995482d0019b28fe0","2023-08-28T03:20:40.000Z","SulisCam","admin","",,,"sulis_20230828032040.jpg",,,,,,"meters","0.600","meters","774.401","deg","276.1","ddeg","44.56999261","ddeg","-125.14671357","deg","-2.405","deg","3.151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec128a95482d0019b26c68","2023-08-28T03:20:42.480Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.402","deg","276.042","ddeg","44.56999261","ddeg","-125.14671375",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032042480.jpg",,"/BrowCam.20230828_032042480.jpg",,"/UserSelect.20230828_032042480.jpg",,"/SciCam.20230828_032042480.jpg","meters","0.00","meters","774.40","deg","275.62","ddeg","-0.2363362","meters","9904706.04","meters","-4978823.27","ddeg","-0.4654107","deg","-3.1","deg","2.9","degC","4.13","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8995482d0019b28fe2","2023-08-28T03:21:12.000Z","SulisCam","admin","",,,"sulis_20230828032112.jpg",,,,,,"meters","0.600","meters","774.404","deg","276.1","ddeg","44.56999386","ddeg","-125.14671203","deg","-2.363","deg","3.191",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec12a895482d0019b26c6c","2023-08-28T03:21:12.500Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.404","deg","276.060","ddeg","44.56999394","ddeg","-125.14671180",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032112500.jpg",,"/BrowCam.20230828_032112500.jpg",,"/UserSelect.20230828_032112500.jpg",,"/SciCam.20230828_032112500.jpg","meters","0.00","meters","774.40","deg","275.67","ddeg","-0.2363360","meters","9904706.07","meters","-4978823.25","ddeg","-0.4654103","deg","-3.1","deg","2.9","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec12c695482d0019b26c70","2023-08-28T03:21:42.526Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.404","deg","276.060","ddeg","44.56999519","ddeg","-125.14670358",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032142526.jpg",,"/BrowCam.20230828_032142526.jpg",,"/UserSelect.20230828_032142526.jpg",,"/SciCam.20230828_032142526.jpg","meters","0.00","meters","774.40","deg","275.68","ddeg","-0.2363356","meters","9904706.12","meters","-4978823.20","ddeg","-0.4654097","deg","-3.1","deg","2.9","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec12e495482d0019b26c74","2023-08-28T03:22:12.567Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.405","deg","276.049","ddeg","44.56999411","ddeg","-125.14670474",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032212567.jpg",,"/BrowCam.20230828_032212567.jpg",,"/UserSelect.20230828_032212567.jpg",,"/SciCam.20230828_032212567.jpg","meters","0.00","meters","774.40","deg","275.71","ddeg","-0.2363352","meters","9904706.16","meters","-4978823.16","ddeg","-0.4654092","deg","-3.0","deg","3.1","degC","4.33","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec130295482d0019b26c78","2023-08-28T03:22:42.587Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.405","deg","276.035","ddeg","44.56999407","ddeg","-125.14670899",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032242587.jpg",,"/BrowCam.20230828_032242587.jpg",,"/UserSelect.20230828_032242587.jpg",,"/SciCam.20230828_032242587.jpg","meters","0.00","meters","774.41","deg","275.74","ddeg","-0.2363349","meters","9904706.19","meters","-4978823.12","ddeg","-0.4654088","deg","-3.0","deg","3.1","degC","4.18","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec9e8995482d0019b28fe4","2023-08-28T03:22:47.000Z","SulisCam","admin","",,,"sulis_20230828032247.jpg",,,,,,"meters","0.600","meters","774.406","deg","276.0","ddeg","44.56999432","ddeg","-125.14670919","deg","-2.284","deg","3.371",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"64ec132095482d0019b26c7c","2023-08-28T03:23:12.632Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.407","deg","276.044","ddeg","44.56999608","ddeg","-125.14670878",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032312632.jpg",,"/BrowCam.20230828_032312632.jpg",,"/UserSelect.20230828_032312632.jpg",,"/SciCam.20230828_032312632.jpg","meters","0.00","meters","774.41","deg","275.76","ddeg","-0.2363346","meters","9904706.22","meters","-4978823.09","ddeg","-0.4654084","deg","-2.9","deg","3.2","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec133e95482d0019b26c80","2023-08-28T03:23:42.678Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.411","deg","275.997","ddeg","44.56999668","ddeg","-125.14670964",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032342678.jpg",,"/BrowCam.20230828_032342678.jpg",,"/UserSelect.20230828_032342678.jpg",,"/SciCam.20230828_032342678.jpg","meters","0.00","meters","774.41","deg","275.74","ddeg","-0.2363342","meters","9904706.25","meters","-4978823.05","ddeg","-0.4654080","deg","-2.7","deg","3.2","degC","4.17","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec135c95482d0019b26c84","2023-08-28T03:24:12.715Z","ASNAP","admin","",,,,,,,,,"meters","3.3","meters","771.715","deg","224.499","ddeg","44.57000917","ddeg","-125.14671338",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032412715.jpg",,"/BrowCam.20230828_032412715.jpg",,"/UserSelect.20230828_032412715.jpg",,"/SciCam.20230828_032412715.jpg","meters","0.00","meters","771.66","deg","223.30","ddeg","-0.2363173","meters","9904706.82","meters","-4978821.17","ddeg","-0.4654008","deg","-2.7","deg","-0.4","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec137a95482d0019b26c88","2023-08-28T03:24:42.742Z","ASNAP","admin","",,,,,,,,,"meters","4.1","meters","771.228","deg","123.244","ddeg","44.57001927","ddeg","-125.14667343",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032442742.jpg",,"/BrowCam.20230828_032442742.jpg",,"/UserSelect.20230828_032442742.jpg",,"/SciCam.20230828_032442742.jpg","meters","0.00","meters","771.22","deg","123.13","ddeg","-0.2362847","meters","9904708.68","meters","-4978817.54","ddeg","-0.4653774","deg","-4.2","deg","-1.0","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec139895482d0019b26c8c","2023-08-28T03:25:12.787Z","ASNAP","admin","",,,,,,,,,"meters","2.7","meters","771.256","deg","122.169","ddeg","44.56997385","ddeg","-125.14657768",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032512787.jpg",,"/BrowCam.20230828_032512787.jpg",,"/UserSelect.20230828_032512787.jpg",,"/SciCam.20230828_032512787.jpg","meters","0.00","meters","771.26","deg","122.06","ddeg","-0.2363385","meters","9904713.42","meters","-4978823.52","ddeg","-0.4653178","deg","-3.5","deg","-1.2","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec13b295482d0019b26c90","2023-08-28T03:25:38.554Z","Biology Type","guest","Ctenophore",,,,,,,,"Jelly","meters","2.6","meters","771.894","deg","116.563","ddeg","44.56994370","ddeg","-125.14650481",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032538554.jpg",,"/BrowCam.20230828_032538554.jpg",,"/UserSelect.20230828_032538554.jpg",,"/SciCam.20230828_032538554.jpg","meters","0.00","meters","771.89","deg","116.23","ddeg","-0.2363732","meters","9904717.30","meters","-4978827.38","ddeg","-0.4652689","deg","-3.6","deg","-0.7","degC","4.22","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec13b695482d0019b26c94","2023-08-28T03:25:42.817Z","ASNAP","admin","",,,,,,,,,"meters","2.6","meters","771.900","deg","116.486","ddeg","44.56994374","ddeg","-125.14649619",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032542817.jpg",,"/BrowCam.20230828_032542817.jpg",,"/UserSelect.20230828_032542817.jpg",,"/SciCam.20230828_032542817.jpg","meters","0.00","meters","771.90","deg","116.51","ddeg","-0.2363760","meters","9904717.38","meters","-4978827.69","ddeg","-0.4652679","deg","-3.1","deg","-0.6","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec13d495482d0019b26c98","2023-08-28T03:26:12.836Z","ASNAP","admin","",,,,,,,,,"meters","2.5","meters","772.372","deg","189.025","ddeg","44.56996172","ddeg","-125.14645198",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032612836.jpg",,"/BrowCam.20230828_032612836.jpg",,"/UserSelect.20230828_032612836.jpg",,"/SciCam.20230828_032612836.jpg","meters","0.00","meters","772.38","deg","189.25","ddeg","-0.2363682","meters","9904721.38","meters","-4978826.82","ddeg","-0.4652176","deg","-2.9","deg","-0.2","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec13f295482d0019b26c9c","2023-08-28T03:26:42.853Z","ASNAP","admin","",,,,,,,,,"meters","3.1","meters","772.534","deg","240.203","ddeg","44.56995532","ddeg","-125.14641803",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032642853.jpg",,"/BrowCam.20230828_032642853.jpg",,"/UserSelect.20230828_032642853.jpg",,"/SciCam.20230828_032642853.jpg","meters","0.00","meters","772.53","deg","240.42","ddeg","-0.2363947","meters","9904722.74","meters","-4978829.77","ddeg","-0.4652004","deg","-3.5","deg","0.0","degC","4.29","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec141095482d0019b26ca0","2023-08-28T03:27:12.920Z","ASNAP","admin","",,,,,,,,,"meters","1.4","meters","774.437","deg","285.574","ddeg","44.56993671","ddeg","-125.14641234",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032712920.jpg",,"/BrowCam.20230828_032712920.jpg",,"/UserSelect.20230828_032712920.jpg",,"/SciCam.20230828_032712920.jpg","meters","0.00","meters","774.46","deg","285.71","ddeg","-0.2364096","meters","9904721.89","meters","-4978831.42","ddeg","-0.4652111","deg","-4.0","deg","-0.2","degC","4.12","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec142e95482d0019b26ca4","2023-08-28T03:27:42.951Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.946","deg","285.319","ddeg","44.56993771","ddeg","-125.14641066",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032742951.jpg",,"/BrowCam.20230828_032742951.jpg",,"/UserSelect.20230828_032742951.jpg",,"/SciCam.20230828_032742951.jpg","meters","0.00","meters","774.95","deg","285.20","ddeg","-0.2364093","meters","9904721.83","meters","-4978831.39","ddeg","-0.4652119","deg","0.9","deg","1.6","degC","4.15","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec143595482d0019b26ca8","2023-08-28T03:27:49.211Z","ROV Actions","guest","Removed fastenings that hold the Osmo into the basket","(Port) Manipulator in use",,,,,,,,"meters","0.7","meters","774.916","deg","284.505","ddeg","44.56993872","ddeg","-125.14641128",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032749211.jpg",,"/BrowCam.20230828_032749211.jpg",,"/UserSelect.20230828_032749211.jpg",,"/SciCam.20230828_032749211.jpg","meters","0.00","meters","774.91","deg","284.52","ddeg","-0.2364091","meters","9904721.83","meters","-4978831.37","ddeg","-0.4652119","deg","-0.4","deg","2.1","degC","4.29","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec144c95482d0019b26cac","2023-08-28T03:28:12.967Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.920","deg","284.586","ddeg","44.56994035","ddeg","-125.14641576",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032812967.jpg",,"/BrowCam.20230828_032812967.jpg",,"/UserSelect.20230828_032812967.jpg",,"/SciCam.20230828_032812967.jpg","meters","0.00","meters","774.92","deg","284.45","ddeg","-0.2364088","meters","9904721.86","meters","-4978831.34","ddeg","-0.4652115","deg","-0.0","deg","2.1","degC","4.06","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec146b95482d0019b26cb0","2023-08-28T03:28:43.013Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.926","deg","284.526","ddeg","44.56993999","ddeg","-125.14641526",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032843013.jpg",,"/BrowCam.20230828_032843013.jpg",,"/UserSelect.20230828_032843013.jpg",,"/SciCam.20230828_032843013.jpg","meters","0.00","meters","774.93","deg","284.42","ddeg","-0.2364085","meters","9904721.89","meters","-4978831.30","ddeg","-0.4652111","deg","-0.0","deg","2.0","degC","4.04","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec148995482d0019b26cb4","2023-08-28T03:29:13.082Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.920","deg","284.526","ddeg","44.56993751","ddeg","-125.14641549",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032913082.jpg",,"/BrowCam.20230828_032913082.jpg",,"/UserSelect.20230828_032913082.jpg",,"/SciCam.20230828_032913082.jpg","meters","0.00","meters","774.92","deg","284.41","ddeg","-0.2364082","meters","9904721.92","meters","-4978831.27","ddeg","-0.4652108","deg","-0.1","deg","2.2","degC","4.08","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec14a795482d0019b26cb8","2023-08-28T03:29:43.129Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.930","deg","284.541","ddeg","44.56993554","ddeg","-125.14641671",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_032943129.jpg",,"/BrowCam.20230828_032943129.jpg",,"/UserSelect.20230828_032943129.jpg",,"/SciCam.20230828_032943129.jpg","meters","0.00","meters","774.93","deg","284.42","ddeg","-0.2364079","meters","9904721.95","meters","-4978831.24","ddeg","-0.4652104","deg","0.2","deg","2.2","degC","4.38","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec14c495482d0019b26cbc","2023-08-28T03:30:12.057Z","ROV Actions","guest","Picked up osmo and lifted out of basket","(Port) Manipulator in use",,,,,,,,"meters","0.7","meters","774.940","deg","284.499","ddeg","44.56993317","ddeg","-125.14641771",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033012057.jpg",,"/BrowCam.20230828_033012057.jpg",,"/UserSelect.20230828_033012057.jpg",,"/SciCam.20230828_033012057.jpg","meters","0.00","meters","774.94","deg","284.39","ddeg","-0.2364078","meters","9904721.98","meters","-4978831.22","ddeg","-0.4652100","deg","0.2","deg","2.1","degC","4.16","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec14c595482d0019b26cc0","2023-08-28T03:30:13.173Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.939","deg","284.499","ddeg","44.56993326","ddeg","-125.14641791",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033013173.jpg",,"/BrowCam.20230828_033013173.jpg",,"/UserSelect.20230828_033013173.jpg",,"/SciCam.20230828_033013173.jpg","meters","0.00","meters","774.94","deg","284.39","ddeg","-0.2364078","meters","9904721.98","meters","-4978831.22","ddeg","-0.4652100","deg","0.3","deg","2.1","degC","4.20","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec14e395482d0019b26cc4","2023-08-28T03:30:43.239Z","ASNAP","admin","",,,,,,,,,"meters","0.7","meters","774.944","deg","284.499","ddeg","44.56993621","ddeg","-125.14642243",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033043239.jpg",,"/BrowCam.20230828_033043239.jpg",,"/UserSelect.20230828_033043239.jpg",,"/SciCam.20230828_033043239.jpg","meters","0.00","meters","774.94","deg","284.39","ddeg","-0.2364075","meters","9904722.00","meters","-4978831.19","ddeg","-0.4652098","deg","0.4","deg","2.0","degC","4.14","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec150195482d0019b26cc8","2023-08-28T03:31:13.319Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.948","deg","284.499","ddeg","44.56993441","ddeg","-125.14642074",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033113319.jpg",,"/BrowCam.20230828_033113319.jpg",,"/UserSelect.20230828_033113319.jpg",,"/SciCam.20230828_033113319.jpg","meters","0.00","meters","774.95","deg","284.40","ddeg","-0.2364073","meters","9904722.02","meters","-4978831.17","ddeg","-0.4652095","deg","0.4","deg","2.0","degC","4.31","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec151f95482d0019b26ccc","2023-08-28T03:31:43.371Z","ASNAP","admin","",,,,,,,,,"meters","0.6","meters","774.949","deg","284.512","ddeg","44.56993372","ddeg","-125.14641740",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033143371.jpg",,"/BrowCam.20230828_033143371.jpg",,"/UserSelect.20230828_033143371.jpg",,"/SciCam.20230828_033143371.jpg","meters","0.00","meters","774.95","deg","284.41","ddeg","-0.2364069","meters","9904722.07","meters","-4978831.12","ddeg","-0.4652089","deg","0.4","deg","2.0","degC","4.21","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec153d95482d0019b26cd0","2023-08-28T03:32:13.408Z","ASNAP","admin","",,,,,,,,,"meters","1.6","meters","774.197","deg","288.452","ddeg","44.56994029","ddeg","-125.14640735",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033213408.jpg",,"/BrowCam.20230828_033213408.jpg",,"/UserSelect.20230828_033213408.jpg",,"/SciCam.20230828_033213408.jpg","meters","0.00","meters","774.25","deg","288.15","ddeg","-0.2364026","meters","9904722.51","meters","-4978830.65","ddeg","-0.4652033","deg","-3.7","deg","0.9","degC","4.26","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec155b95482d0019b26cd4","2023-08-28T03:32:43.452Z","ASNAP","admin","",,,,,,,,,"meters","3.5","meters","772.390","deg","287.953","ddeg","44.56992793","ddeg","-125.14641686",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033243452.jpg",,"/BrowCam.20230828_033243452.jpg",,"/UserSelect.20230828_033243452.jpg",,"/SciCam.20230828_033243452.jpg","meters","0.00","meters","772.38","deg","287.87","ddeg","-0.2364156","meters","9904722.25","meters","-4978832.09","ddeg","-0.4652066","deg","-4.0","deg","1.1","degC","4.23","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec157995482d0019b26cd8","2023-08-28T03:33:13.468Z","ASNAP","admin","",,,,,,,,,"meters","3.0","meters","772.012","deg","261.842","ddeg","44.56989613","ddeg","-125.14649101",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033313468.jpg",,"/BrowCam.20230828_033313468.jpg",,"/UserSelect.20230828_033313468.jpg",,"/SciCam.20230828_033313468.jpg","meters","0.00","meters","772.02","deg","261.71","ddeg","-0.2364441","meters","9904718.27","meters","-4978835.26","ddeg","-0.4652567","deg","-3.6","deg","1.4","degC","3.58","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec159795482d0019b26cdc","2023-08-28T03:33:43.513Z","ASNAP","admin","",,,,,,,,,"meters","3.3","meters","771.332","deg","320.530","ddeg","44.56990686","ddeg","-125.14655435",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033343513.jpg",,"/BrowCam.20230828_033343513.jpg",,"/UserSelect.20230828_033343513.jpg",,"/SciCam.20230828_033343513.jpg","meters","0.00","meters","771.32","deg","319.55","ddeg","-0.2364273","meters","9904715.20","meters","-4978833.39","ddeg","-0.4652954","deg","-4.2","deg","1.7","degC","4.28","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec15b595482d0019b26ce0","2023-08-28T03:34:13.534Z","ASNAP","admin","",,,,,,,,,"meters","3.4","meters","771.036","deg","234.241","ddeg","44.56992998","ddeg","-125.14659285",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033413534.jpg",,"/BrowCam.20230828_033413534.jpg",,"/UserSelect.20230828_033413534.jpg",,"/SciCam.20230828_033413534.jpg","meters","0.00","meters","771.02","deg","234.07","ddeg","-0.2364027","meters","9904712.91","meters","-4978830.66","ddeg","-0.4653242","deg","-3.2","deg","1.4","degC","4.19","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec15d395482d0019b26ce4","2023-08-28T03:34:43.579Z","ASNAP","admin","",,,,,,,,,"meters","2.2","meters","772.158","deg","243.351","ddeg","44.56992552","ddeg","-125.14660394",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033443579.jpg",,"/BrowCam.20230828_033443579.jpg",,"/UserSelect.20230828_033443579.jpg",,"/SciCam.20230828_033443579.jpg","meters","0.00","meters","772.17","deg","243.26","ddeg","-0.2364226","meters","9904712.41","meters","-4978832.87","ddeg","-0.4653305","deg","-3.4","deg","1.2","degC","4.18","degC","-999.99","degC","-999.99","degC","-999.99"
"64ec15f195482d0019b26ce8","2023-08-28T03:35:13.600Z","ASNAP","admin","",,,,,,,,,"meters","1.5","meters","772.800","deg","236.841","ddeg","44.56992194","ddeg","-125.14662010",,,,,,"PilotCam",,"BrowCam",,"UserSelect",,"SciCam",,"/PilotCam.20230828_033513600.jpg",,"/BrowCam.20230828_033513600.jpg",,"/UserSelect.20230828_033513600.jpg",,"/SciCam.20230828_033513600.jpg","meters","0.00","meters","772.79","deg","236.83","ddeg","-0.2364172","meters","9904711.54","meters","-4978832.27","ddeg","-0.4653414","deg","-3.9","deg","1.0","degC","4.13","degC","-999.99","degC","-999.99","degC","-999.99"
